i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.014103512,0.01822119,0.010667701,0.014229773,0.027009204,0.019367062,0.12809339,0.022103794,0.14992101,0.009549074,0.019097272,0.018803116,0.023444762,0.013995007,0.020227315,0.011054229,0.011583676,0.012523498,0.016409408,0.015112374,0.016778745,0.010169091,0.009476768,0.009642175,0.010433717,0.009758396,0.016401984,0.009166184,0.0075072423,0.00894536,0.01168676,0.01461775,0.010217955,0.00863528,0.009017922,0.0112330895,0.00799713,0.010346018,0.010300472,0.010660018,0.013015355,0.008404184,0.009783402,0.010922367,0.00877852,0.014178106,0.009894244,0.008182345,0.013825284,0.010176535,0.021423357,0.008592916,0.013884234,0.014436469,0.007952443,0.009357466,0.010448599,0.01823578
0.014736302,0.01764421,0.013620374,0.013711445,0.027806882,0.019205282,0.123845555,0.024239885,0.14726724,0.009726283,0.029679447,0.022305058,0.026970053,0.013922356,0.024902064,0.011125793,0.011954727,0.01191421,0.017674256,0.013660643,0.01616791,0.010311539,0.008708884,0.008721073,0.008740454,0.009183171,0.015779298,0.010905773,0.008245557,0.007527562,0.011924693,0.015660658,0.007926579,0.009008283,0.009255434,0.012860099,0.00883413,0.00918066,0.009591659,0.010295011,0.010724204,0.0101890275,0.010431241,0.010194502,0.007880237,0.010368093,0.011582987,0.008777001,0.0038150228,0.010397645,0.011502353,0.010130686,0.011561654,0.016446352,0.007447216,0.00941241,0.010323111,0.024075791
0.0150872255,0.018379873,0.011083835,0.013258224,0.032614067,0.017202353,0.10972948,0.02607659,0.123877205,0.011322299,0.03938999,0.028256373,0.03302318,0.020497175,0.03182354,0.009880532,0.01301459,0.012325476,0.018173888,0.012994619,0.018321702,0.010149976,0.0072703618,0.010363571,0.009659961,0.008520648,0.014290281,0.010938107,0.008023129,0.0074826186,0.012318886,0.013213144,0.009277443,0.006976765,0.008686712,0.010744889,0.007695735,0.010579037,0.009402961,0.00954676,0.011188307,0.01080938,0.009267002,0.009636455,0.008464446,0.011019847,0.009167965,0.008426563,0.009606915,0.011272628,0.017509235,0.0086461995,0.0125517305,0.015110997,0.0072592325,0.010497922,0.011046716,0.017045218
0.014286262,0.016813325,0.01170939,0.0144846765,0.026426714,0.01707834,0.1169611,0.024786891,0.15031658,0.010285418,0.02818193,0.022409773,0.029101191,0.015577514,0.025355516,0.0094015645,0.01241157,0.011725854,0.015075865,0.014525494,0.016380206,0.010538613,0.008381755,0.010631196,0.009424895,0.009245017,0.014716018,0.010727236,0.007336518,0.008675072,0.011661311,0.013811104,0.008390538,0.009015419,0.008970709,0.010669745,0.007851506,0.009688936,0.009619432,0.009747176,0.0118881315,0.0076494412,0.010584719,0.00814401,0.008660976,0.018770019,0.010672733,0.009458829,0.009463321,0.009980608,0.019584723,0.010296341,0.012771763,0.013163473,0.007013387,0.009571369,0.011988088,0.01794059
0.014275003,0.018390808,0.011014681,0.01343632,0.029186442,0.018822147,0.12782079,0.023929615,0.14960828,0.0101808915,0.029931335,0.02170847,0.02684268,0.016255481,0.0246557,0.010856391,0.011647294,0.012389007,0.015533703,0.011831206,0.012598444,0.010807945,0.008480175,0.01073372,0.009477215,0.01098453,0.01324924,0.010348825,0.008102672,0.009290205,0.012473698,0.016296169,0.008936137,0.006997169,0.008685655,0.009765509,0.0077548223,0.009946339,0.011239003,0.010201387,0.008727029,0.009119571,0.0101906685,0.011855808,0.009560396,0.014847517,0.009789513,0.008890303,0.0052346876,0.010865707,0.011956855,0.0106595885,0.012298528,0.014411255,0.0077739316,0.013346776,0.008173076,0.017613761
0.014676878,0.017544245,0.011537174,0.012793761,0.03041917,0.017059634,0.11648181,0.024776557,0.16690391,0.011149437,0.026891593,0.026020298,0.02921237,0.018067194,0.022780875,0.010493514,0.011376806,0.012588496,0.014714597,0.011895909,0.015415561,0.011196513,0.007870946,0.009909283,0.009934317,0.007982314,0.015130893,0.010497702,0.008333195,0.009376064,0.012397453,0.012810353,0.010520071,0.007537488,0.009678718,0.009945147,0.006962055,0.0109352525,0.009945983,0.009923391,0.008647697,0.01035988,0.0094348295,0.008737698,0.009220714,0.013486881,0.008896689,0.009284616,0.008638573,0.009059745,0.009506316,0.010010588,0.011776549,0.014584033,0.007527084,0.008608843,0.0097461995,0.018786136
0.015428547,0.017619485,0.01088069,0.012790882,0.029533664,0.019551111,0.11824516,0.023029665,0.14431392,0.0107409125,0.020513557,0.018578494,0.024241008,0.00964492,0.021202175,0.010307377,0.011439224,0.012427687,0.015938299,0.01267724,0.016395336,0.01011721,0.009457857,0.010863453,0.010609386,0.006486372,0.012473172,0.009826608,0.007945165,0.0075067217,0.012172385,0.013990631,0.009322537,0.009609598,0.009040319,0.014328937,0.006786501,0.010720299,0.014718751,0.009378426,0.01414254,0.008698345,0.010135001,0.010348041,0.009554283,0.015763773,0.009326504,0.009698162,0.013247795,0.009083498,0.036984682,0.009907968,0.011900424,0.013655448,0.0077055963,0.009526617,0.010447076,0.019020544
0.013515064,0.01676706,0.011620785,0.013439367,0.025406135,0.016636956,0.12049432,0.024755858,0.16148429,0.008838605,0.017900998,0.019402832,0.023476705,0.013917088,0.021432964,0.010604366,0.010874612,0.012766399,0.017164357,0.012020054,0.016376331,0.009849981,0.008638674,0.010167369,0.009747854,0.009008303,0.013745198,0.008377153,0.008489342,0.008545443,0.011155548,0.013092515,0.009040862,0.0067531615,0.0101805655,0.0096504595,0.0073426096,0.008930584,0.011331829,0.009979312,0.008925865,0.009296726,0.009417399,0.009235727,0.008275713,0.023383915,0.0088607995,0.009245561,0.016304193,0.01156096,0.025932828,0.008961432,0.013781337,0.015551776,0.007908456,0.008535835,0.010786983,0.021112615
0.0147377765,0.018488951,0.011759021,0.012832346,0.024657907,0.018090082,0.11714527,0.021754043,0.1450181,0.008307051,0.031068161,0.023292879,0.02756138,0.020421179,0.028427629,0.009804406,0.011700407,0.011862333,0.015580137,0.013221787,0.015774814,0.0098285135,0.008808219,0.010643226,0.008968538,0.007392272,0.014916996,0.010099307,0.008301162,0.009401237,0.012672343,0.012921188,0.010357193,0.0075201835,0.0089720255,0.01136052,0.007995512,0.009718259,0.009793934,0.0111667905,0.014534371,0.00876559,0.009483009,0.007842201,0.0088212695,0.020922104,0.0100664925,0.009359702,0.007885809,0.009754434,0.009557054,0.0091613615,0.013113736,0.013938877,0.007884065,0.013677103,0.010893408,0.021996321
0.01399035,0.018201064,0.011409852,0.012848704,0.026850868,0.017125988,0.13021782,0.023205027,0.15032063,0.009677581,0.03350213,0.025810676,0.029944938,0.01671616,0.03217332,0.011399192,0.01120201,0.01134942,0.014508191,0.0126771815,0.0128447525,0.010594955,0.008836796,0.009517898,0.00996975,0.007229057,0.014295497,0.009464844,0.00803753,0.008177456,0.012039307,0.0135834655,0.008659877,0.00910905,0.009873593,0.009005418,0.006578512,0.009344019,0.011242853,0.01058812,0.012217681,0.008658032,0.008896856,0.010845931,0.008999557,0.012915627,0.008039128,0.0067402143,0.009294176,0.009762578,0.011101807,0.0074414406,0.012611662,0.011845418,0.0077730813,0.012907734,0.010904432,0.016920768
0.013804368,0.016581556,0.011779779,0.012867746,0.028746339,0.019065857,0.12225721,0.02422624,0.16454074,0.009283295,0.019954517,0.018544558,0.023962773,0.015480623,0.024369132,0.009563264,0.012652986,0.01098037,0.01706382,0.014206273,0.017409613,0.010272838,0.009594231,0.010661,0.011266531,0.0076916507,0.014725878,0.009386143,0.008288707,0.008164446,0.010917174,0.016608808,0.007924034,0.008224979,0.010137201,0.017255785,0.0075712865,0.008941172,0.0135637345,0.010091309,0.01124747,0.009367258,0.010666436,0.006646382,0.008616512,0.013759666,0.009656925,0.009197801,0.004552389,0.009807431,0.015322401,0.009430025,0.012918886,0.012143533,0.008148173,0.010712905,0.010598096,0.01857972
0.014968903,0.017856844,0.010848611,0.013414386,0.027967637,0.018989535,0.11323347,0.024470247,0.14216644,0.010016875,0.03290785,0.02500464,0.032406043,0.01687995,0.025730126,0.010793811,0.013787624,0.013530597,0.015815392,0.013740499,0.016095635,0.010866899,0.008286398,0.009610324,0.01035424,0.0072970996,0.01295399,0.010026971,0.0071053393,0.009347343,0.012813069,0.01442419,0.009897664,0.008266312,0.010063368,0.008902741,0.0077265957,0.011097222,0.011311294,0.009606796,0.011615101,0.009693033,0.008943284,0.00566312,0.00843364,0.014844016,0.010352913,0.007951151,0.009171718,0.0095600635,0.011027012,0.010383199,0.011920195,0.014808555,0.008664105,0.011279131,0.009860929,0.025245916
0.015268487,0.017096581,0.012271305,0.01407222,0.023566099,0.018117767,0.11702176,0.02357026,0.16045384,0.008854554,0.018373922,0.019864164,0.026990011,0.010615432,0.023125874,0.011590343,0.011947974,0.013603536,0.016465625,0.013803662,0.019052507,0.010292114,0.010068639,0.009495931,0.010410834,0.007971529,0.014570693,0.0098689115,0.0079561,0.008497004,0.011750801,0.0154561335,0.009213503,0.009447811,0.011627594,0.012696784,0.009441948,0.012592384,0.010268805,0.009630563,0.011472811,0.01032969,0.010952369,0.00912725,0.008563202,0.014379365,0.009475196,0.008703973,0.0074408203,0.011677303,0.012049732,0.009749356,0.015866306,0.016334344,0.008392377,0.011513494,0.006383871,0.020604491
0.014894083,0.019353816,0.0114142485,0.01304268,0.030616751,0.019411922,0.12811373,0.023781072,0.14637202,0.009222114,0.021913804,0.0242481,0.02257035,0.011257673,0.021411708,0.010792443,0.0116096735,0.013076994,0.016854435,0.013287666,0.015937438,0.009576298,0.009107046,0.010563773,0.009548551,0.012124857,0.013526978,0.01053287,0.007896578,0.008623012,0.0122345975,0.015414105,0.00977241,0.011227708,0.010470077,0.009399677,0.0074105277,0.009772035,0.008824369,0.01098963,0.011029508,0.010008426,0.009829287,0.014280425,0.0094348295,0.0153797325,0.008499552,0.008769442,0.01446869,0.010113804,0.009625721,0.0099684065,0.012100745,0.0142085655,0.008432173,0.010942065,0.009300553,0.01741019
0.014798386,0.01915609,0.011593626,0.013236446,0.025277235,0.01987377,0.115817726,0.024266297,0.15663816,0.012167384,0.027520979,0.023733204,0.030900419,0.011834923,0.02130351,0.010526733,0.011004212,0.013083975,0.01713766,0.01333068,0.016226415,0.010121312,0.010073492,0.010709182,0.011286918,0.008208608,0.014230118,0.011223481,0.00803987,0.0078704525,0.012508457,0.013969894,0.009051791,0.00934467,0.010253045,0.011057722,0.008263908,0.009536877,0.009643177,0.010587257,0.011973963,0.007688546,0.0111706415,0.009596754,0.008935622,0.012689325,0.008592642,0.008771517,0.010674644,0.009627561,0.015957812,0.010631965,0.01194228,0.011402235,0.007541007,0.0093814675,0.010732096,0.017281817
0.014439648,0.01912841,0.010460851,0.013012199,0.025623357,0.020302562,0.12988387,0.023891527,0.16476898,0.008477859,0.023476385,0.019634193,0.026865158,0.019669808,0.022756625,0.009879581,0.010585174,0.012831346,0.01536807,0.0129028475,0.013486478,0.009751823,0.0092556905,0.0111278985,0.009088769,0.0072934213,0.014682796,0.009460231,0.0077702287,0.008724374,0.012945085,0.015013629,0.009821374,0.0073152278,0.009765037,0.011652593,0.009016628,0.009451443,0.011098889,0.009736354,0.009991578,0.008650439,0.01228036,0.0071846866,0.008740722,0.014522112,0.009514311,0.008826819,0.010326537,0.0101974085,0.010518905,0.009113494,0.013334821,0.012864293,0.007353275,0.009121977,0.009340295,0.017701471
