i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.00986187,0.011001939,0.012074815,0.011686594,0.012529873,0.011374896,0.15758681,0.032443672,0.021854892,0.012634231,0.0960561,0.018757826,0.034292858,0.02416581,0.09998382,0.008301062,0.015767174,0.022309942,0.010394941,0.0088134995,0.014384826,0.009120525,0.005823623,0.0072071375,0.012437139,0.012054066,0.031269077,0.008412309,0.0069875317,0.010025294,0.01290082,0.015815599,0.006525926,0.013747748,0.009799426,0.011768825,0.010010292,0.007987342,0.0,0.0069607114,0.009357571,0.009987725,0.0117691485,0.007934448,0.0061688796,0.014604953,0.006848671,0.009138441,0.011387893,0.006145151,0.0049659074,0.00871504,0.008918367,0.0,0.007544188,0.012121808,0.009918088,0.009342934
0.009560657,0.011594465,0.0118211,0.010965059,0.01268539,0.010960113,0.14977594,0.032037668,0.021010498,0.015299435,0.08588682,0.020769326,0.032623388,0.029778317,0.09471402,0.008126006,0.014159541,0.0199741,0.0109079955,0.00761593,0.01597709,0.008889821,0.0028676316,0.008895826,0.013831224,0.010802433,0.031497,0.011576927,0.006866189,0.009579515,0.011782923,0.015358638,0.010914252,0.013421497,0.010448172,0.009715891,0.009506521,0.0088831885,0.0,0.0075298757,0.012412027,0.011012729,0.013078918,0.008596088,0.0067274184,0.018362612,0.0072405487,0.00848314,0.0086199455,0.007690514,0.0047630924,0.007501417,0.009649051,0.008797643,0.007648882,0.009793304,0.011016912,0.009995384
0.009857416,0.011043081,0.012324887,0.011537491,0.012456004,0.010752927,0.15313777,0.03131455,0.01679598,0.011895885,0.097469606,0.016367236,0.03132123,0.022783035,0.10298676,0.007947307,0.0135349855,0.021870531,0.01088081,0.0087674195,0.01601119,0.008662243,0.005188633,0.009429785,0.012077483,0.011641176,0.033894483,0.008672388,0.006219029,0.009787416,0.012604289,0.016458048,0.0069923596,0.01314317,0.01103761,0.008292062,0.009441189,0.0076853354,0.011193662,0.007185064,0.008832698,0.009097353,0.011202498,0.006632819,0.0068200245,0.017053876,0.0077294963,0.010697774,0.0032239365,0.0076524285,0.008073865,0.008563186,0.009294223,0.009229522,0.007787639,0.010147919,0.009535211,0.007764018
0.00956955,0.011288165,0.011292174,0.011050063,0.012360682,0.01128481,0.15628862,0.030525463,0.022017555,0.011717169,0.09951331,0.021844562,0.034647014,0.024224581,0.1005541,0.007940351,0.013846058,0.01870771,0.011120684,0.008250603,0.015621234,0.008218475,0.0047621704,0.009791222,0.008834904,0.011316598,0.035082508,0.009434221,0.006866141,0.00929081,0.011547738,0.0144958235,0.00879335,0.01370934,0.009633556,0.010527298,0.0108613875,0.007022289,0.009725226,0.0065921736,0.01196185,0.008615475,0.012979234,0.005338722,0.0053544827,0.013875156,0.008157228,0.0074333586,0.008034071,0.00688207,0.0098720305,0.0072260606,0.008424452,0.002459727,0.007386213,0.0075832675,0.009981565,0.008265268
0.009548977,0.011145934,0.01211387,0.0100675905,0.012378268,0.011346736,0.16505809,0.031545635,0.019308353,0.013395551,0.09665123,0.018428063,0.031134633,0.021976128,0.10209505,0.009691336,0.016732369,0.021886347,0.011371242,0.008701752,0.013197406,0.008326199,0.009573219,0.008218011,0.010863568,0.013543283,0.032598913,0.009850368,0.0065769614,0.010794295,0.012844859,0.0149365505,0.007411051,0.011730751,0.0095487535,0.009341366,0.012441342,0.006347441,0.009647817,0.006909538,0.009832302,0.007141072,0.012862353,0.0,0.0063979463,0.009112539,0.008245851,0.009240365,0.0068455595,0.0073751877,0.0065432237,0.007682079,0.009146334,0.0076837265,0.0065374128,0.008629126,0.010352913,0.0070932326
0.010149584,0.011902587,0.011214099,0.010888337,0.011796677,0.010536418,0.15036112,0.032647736,0.020782141,0.01192188,0.096647605,0.020061428,0.033099655,0.02504546,0.09983121,0.007919908,0.014252672,0.021426618,0.0105730435,0.00865998,0.017186869,0.009761263,0.0,0.011792787,0.013005014,0.012440275,0.033180177,0.00928,0.00594717,0.009727361,0.013587922,0.014459154,0.009961906,0.012184954,0.01018027,0.010497935,0.008336244,0.008120176,0.0,0.0069465404,0.011454943,0.010581472,0.011722147,0.0062086163,0.0073293494,0.012879312,0.0074438406,0.009112613,0.007914681,0.006271653,0.0063866135,0.010060086,0.0087656835,0.010536751,0.0086237,0.009801245,0.009505191,0.009087962
0.009789744,0.011685436,0.012639128,0.010742617,0.012942037,0.011993415,0.15046284,0.033065695,0.018602971,0.01039743,0.090156965,0.020348856,0.034680054,0.02862512,0.098894544,0.00769746,0.012938744,0.022992607,0.010923786,0.008294974,0.01847745,0.009490749,0.0010394084,0.009113731,0.012946352,0.015250178,0.033971783,0.009190696,0.005992779,0.009630423,0.0131506,0.014663488,0.0094223805,0.011537887,0.011063143,0.010421584,0.008003191,0.010187333,0.0,0.007718931,0.008458021,0.0077175074,0.012151269,0.009640454,0.007170028,0.012280026,0.007492622,0.008773893,0.0064013978,0.0076990803,0.010648204,0.008819452,0.009900895,0.008741862,0.007673212,0.010153445,0.008659372,0.008472655
0.009743212,0.010937127,0.011609913,0.011640557,0.012067649,0.010882174,0.15156643,0.032329712,0.021312153,0.011543103,0.10299996,0.018770775,0.03319961,0.021939032,0.10214477,0.008235432,0.015633304,0.021848744,0.0120714065,0.009190156,0.014669339,0.0088546155,0.0056310873,0.00878451,0.011410231,0.01342964,0.029940613,0.010287398,0.006965419,0.010212355,0.012993605,0.014685361,0.0066427025,0.011011271,0.010143479,0.011652156,0.008540408,0.007570012,0.0,0.0072765206,0.0121552665,0.012276711,0.010378141,0.00786224,0.006784807,0.017385218,0.0063456614,0.008151033,0.0076551326,0.006674672,0.005926261,0.0087211365,0.00945321,0.005107373,0.0066182166,0.010794017,0.008572442,0.008772526
0.009552535,0.011604513,0.011831564,0.010134755,0.013134707,0.0102032935,0.15461981,0.03203583,0.022513459,0.012953117,0.09671634,0.017994355,0.030773472,0.02054827,0.10015308,0.00772546,0.013298445,0.018209057,0.01209581,0.008629015,0.0186654,0.009672192,0.0064322976,0.009442835,0.012060472,0.0127751855,0.03324498,0.010406854,0.007358641,0.009917574,0.01304989,0.014661688,0.0068503646,0.011032955,0.008869624,0.011286512,0.0104996,0.007412651,0.0116992565,0.0075445115,0.009163895,0.0077651073,0.013902901,0.009829598,0.008127942,0.008370353,0.007673723,0.008753002,0.0076128636,0.008274808,0.011965296,0.009732633,0.00848617,0.0088425465,0.0067257504,0.009661053,0.0,0.0075019677
0.0092838835,0.011700672,0.011624819,0.011222813,0.012017218,0.011013806,0.15798354,0.032225072,0.018010737,0.014773441,0.09608945,0.016966037,0.036191665,0.025204707,0.09221948,0.007884429,0.01487551,0.018542014,0.01183816,0.008902621,0.0200038,0.00971625,0.0013478447,0.009709875,0.011822232,0.012249789,0.03607001,0.009896931,0.0066933795,0.009637897,0.013832808,0.01520295,0.007895226,0.011889703,0.009803279,0.009523999,0.008676649,0.006386128,0.0062376205,0.006922927,0.00858128,0.00838539,0.013119439,0.010103875,0.006329009,0.010682889,0.008117811,0.007687061,0.007515958,0.007941424,0.0050332933,0.008689757,0.0089623025,0.012536626,0.0065372693,0.010095844,0.009502536,0.008088898
