i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.2101716794905974,0.04667854873186761,0.01263850878070629,0.02081607563833089,0.1378373427552174,0.024227244557722145,0.17469244041403942,0.04340084600584742,0.03146492849250087,9.08078794005877e-06,0.03153780938385382,0.003377979382927244,0.0021023415493916977,0.04564282448007317,0.046274285415308564,0.009544307578747394,0.004522519733290798,0.02654778495387894,0.0006696508267659348,0.005455413971538987,0.0021000150670182675,0.0008817716923240968,6.730397533967864e-05,0.00011680383744604517,0.007305048533948948,0.0005468016019555405,0.05330390658303223,0.0015300389996374896,0.0067701349169882845,0.000894557960446534,0.0025746092882768627,0.005295178589157394,0.00011235873016306698,0.0005996868366889402,0.0017058217941602074,0.0003666569242715677,0.002291050591026576,0.0036785289977309585,0.0,0.0023734376573498455,0.00042516543366378763,0.0007704084276179268,0.0033151754669407075,0.0,0.0027589494248703265,0.0004093890781383463,0.0010455867680437651,0.0028164926567565453,0.0,0.0029474759953154067,0.0003937294623284976,0.0008477257194770515,0.003981763648686383,0.0,0.002284888632551451,0.004094408655072204,0.0,0.0037835151230289294
0.20898645952184988,0.04759833678549394,0.013526288165640332,0.020563153597828815,0.1328389588257897,0.02356243469418819,0.17630330049151874,0.045190363593464185,0.030290573718924803,1.0826717696048855e-06,0.03094629926440954,0.0027775451601696915,0.0015468594878489817,0.046477369674410705,0.047179464786458875,0.009636161689383763,0.005220414121204075,0.02358073193490153,0.0010860690796462764,0.005305915101231661,0.0023261659815792574,0.0009906874005476513,6.040216176023605e-05,0.00011061064661337347,0.008297775553847688,0.0008592725789063256,0.054911777873187614,0.0013809001945750117,0.006558433750864926,0.001001642971510067,0.0029195661037079977,0.004624616203753616,0.00022125254477436444,0.0007925818120610397,0.0016707130688033993,0.0004454948746506355,0.002323634936756748,0.0038082231882758397,0.0,0.002051806038722788,0.00045351713148409376,0.0006054595274083926,0.0036580670490339597,0.0,0.0025588885388666484,0.00037072495738053716,0.0011076414107427368,0.003066077969784347,0.0,0.0036341291331653688,0.00042301451719838225,0.0006022750673550233,0.00446035061277517,0.0,0.0022534162503312183,0.004529502980885974,0.0,0.004303594602556287
0.20920707099136188,0.04638997813883114,0.014174577066794414,0.020863599324476536,0.13537931383761695,0.025463791185530882,0.1758429068998577,0.04420244985075379,0.028212181450701986,4.473731503323167e-06,0.03048463530070831,0.0027060320398654106,0.0014572177268080016,0.04506434867372484,0.04739586851092895,0.009756643013618529,0.0055672804490645815,0.01948190339512618,0.0011986592608346947,0.005382813321880567,0.002070376842513566,0.0008278276067724775,6.29286345365959e-05,0.0001342261814354226,0.007963969823158801,0.0006039364028022625,0.06048068247490173,0.0020309314958462093,0.006165437540565093,0.0009329798286422329,0.002547047845941639,0.004485040989355397,0.00023088071798219977,0.0010233318654261825,0.0020630236167888455,0.0003135147530827397,0.002492494743920834,0.0038893035552746355,0.0,0.0021834015362492167,0.0002820156584829004,0.0005259837392291227,0.00394092721890581,0.0,0.002854290336932371,0.0002795960500362878,0.0011009781237951528,0.002760301088580508,0.0,0.0034922960549890695,0.0002835943203852951,0.0007252564728071994,0.004108782151933664,0.0,0.00220565069532844,0.004145975830365256,0.0,0.004557271633044129
0.21175307354936146,0.04858134884071108,0.012414742650882273,0.020945049138621677,0.136215656505087,0.023095005263269224,0.1788903531817245,0.040378300682751556,0.03014510099472366,2.1351723973318985e-06,0.028067279143878292,0.003299128091022636,0.002648531668845501,0.04755014803844183,0.04745529694202076,0.00834092569619081,0.004919661400147451,0.0239783937736564,0.0008704423163069737,0.005485615017417209,0.002595122957364916,0.0010076415158926423,9.08702926116564e-05,0.00011457534932552385,0.008566574094944062,0.0007429999993406231,0.053021304502818736,0.0014937539076639238,0.0071260744418607715,0.0009599679498480346,0.0021450782538703314,0.003941712364845683,0.00022301251494686867,0.0010001055354141575,0.0020769100430705137,0.0003309874206009313,0.0021309944747959723,0.0035313514316163007,0.0,0.002340923044232974,0.00047571714428933657,0.000749774756645166,0.003470205961718563,0.0,0.002765923934011323,0.00044744249503225156,0.0011771175911395712,0.003144114291390775,0.0,0.003608278360464084,0.0003695410911009995,0.0005722836669663464,0.004228913612009259,0.0,0.002520015572971583,0.004127752543766773,0.0,0.0038667708159717553
0.20963926917780062,0.04886855515355398,0.012577076529630601,0.02100282276055505,0.13454488130148687,0.024306782085809445,0.1707264559833029,0.05843365518597658,0.02371945893595953,2.122939224984802e-06,0.036122051530627176,0.0024647346295835772,0.0012193969957554434,0.034827416055252934,0.05117525717334872,0.00924078884964979,0.004519856508309271,0.026129606019026298,0.0008598843287005122,0.004916700352563623,0.0018171935574908017,0.0009045454927738331,1.4732473739653811e-05,9.950608077213278e-05,0.008604136310722944,0.000523814766050175,0.053395825226096365,0.0016821644486124253,0.006578820788468018,0.0010824737714784157,0.00281426166760051,0.004266980736357493,0.00010966673211937405,0.0006507265940700375,0.00168574222670674,0.00034737402533047905,0.0023101935406672574,0.0037065522148153215,0.0,0.002445821635582328,0.0004531719168542403,0.0005871585872330215,0.003963338092497575,0.0,0.003039029578226466,0.0003139060032260448,0.0011212401629868824,0.002671319451501529,0.0,0.003247540798518669,0.000351557413409429,0.0009310383481481426,0.00455619394261951,0.0,0.002130654671987959,0.004415352984796528,0.0,0.0038811932624218475
0.21313657830002952,0.049469093022577175,0.013159901755817214,0.021681941931785204,0.1346381360974844,0.02408815128075062,0.17584049511805658,0.050439682672843794,0.024028159528689984,2.6023219336167333e-05,0.034085549114329636,0.0028229516981970217,0.001862183752564452,0.03806553190161378,0.04971348011083734,0.00843927600501357,0.004134882448404121,0.023227841231077472,0.0009853512170213113,0.004682485342375175,0.0025346531253218996,0.0006095915647071628,5.080805592075959e-05,8.923231207126789e-05,0.008338541057324162,0.0005934454799879087,0.05441469040883584,0.0016836875358360866,0.006571197251519754,0.000852798204548766,0.0028064473416041483,0.00399199563767369,0.00014781822877591068,0.00138584523885107,0.00174177981723941,0.00029428163146589197,0.0017122962075849677,0.00367466783079728,0.0,0.002298086773162797,0.00041013093111835254,0.0004898134346304889,0.003549148163616764,0.0,0.0024388416353897883,0.00033910845911368134,0.0014201165650898537,0.003246644506477264,0.0,0.003087618846694221,0.0004290558094195242,0.0008030828417346017,0.004485672079284321,0.0,0.002540642069420457,0.004421297151600128,0.0,0.004019268054377236
0.20535366735957947,0.04947046399145513,0.012415540147024609,0.021351846877855133,0.13586093038095237,0.023948549885176484,0.17625045663889322,0.047040904020354386,0.02935724223011505,1.72219436116814e-06,0.03237443834500745,0.002883105583165594,0.001447604993375373,0.0442809663552218,0.046137922133275645,0.008814644084407379,0.005367905689852387,0.022025102639107747,0.0010098154656772798,0.005458522107648192,0.00204278229220017,0.0009796169792465703,4.580012078519439e-05,6.413106970246078e-05,0.007601036056320507,0.0008537621593836069,0.05834075632826793,0.0013639450972072766,0.006526126459578612,0.0009869259061008795,0.0027610343567962123,0.0047207406772969505,0.00014232194858831732,0.0010571885994934574,0.0015378540544406535,0.0003587606235194255,0.0024307352689914878,0.00399353057945509,0.0,0.002213571324527291,0.0005584926043762208,0.00047085498256977743,0.0035602419794928666,0.0,0.002796750127497758,0.00042505423967884243,0.0011091830214475986,0.0030001515382505144,0.0,0.0034219149297309496,0.0004227606633569914,0.0004769869447758008,0.004088585332169025,0.0,0.0023928176759135137,0.004269174022343728,0.0,0.004135060913988405
0.21363361965598465,0.049325061705180216,0.012834956186737948,0.01928305030301507,0.1332886652907663,0.023732126427639146,0.182804849876274,0.03262529543188731,0.030602671714407732,1.8623545911827002e-06,0.023941810865230995,0.0031519563581795095,0.0031306516915632675,0.0533658261556323,0.04218996617674481,0.008633997849068783,0.005942454205422291,0.024907574489111947,0.0011068518971086,0.004718016203635432,0.0018681794053602503,0.0008216147106772149,3.3295370617609856e-05,6.845297981647115e-05,0.00754062330300668,0.0008308598614064526,0.05952718973016159,0.0016568141674361842,0.007062288406526155,0.0013056632409582174,0.002611981560250264,0.0038991173818777474,7.65648416164943e-05,0.0007644001053966679,0.002153671340829828,0.0003126906220098745,0.0021143353488227673,0.003265708009821567,0.0,0.0023304281545629807,0.00037240470304043886,0.0005811730390780256,0.0034656255621388922,0.0,0.002801894164570972,0.00026550375397762696,0.0014353520080707634,0.0032534196411156246,0.0,0.0038834389106893233,0.00034438920054924747,0.000622157325329134,0.004296481077011527,0.0,0.002255454847536788,0.004560687471330815,0.0,0.0043968749162243415
0.2099926580173206,0.04719120647722134,0.014480628904095863,0.019984176944625363,0.13315632415662584,0.025713111561169025,0.17214576409831206,0.048027153792554095,0.03007365743422043,1.166440556661743e-06,0.030475427451707518,0.0032958933676531955,0.0008598575570618845,0.04666942843796277,0.048095251121967594,0.009461233465657295,0.003985159380159206,0.026248632096603792,0.0007104795007520145,0.0060943139429905585,0.001954224692480043,0.0009880649628646702,2.1951321237172856e-05,6.0236936428987776e-05,0.009054059917295978,0.0006139113225663096,0.052430031358600165,0.0013690196672360303,0.006081937046508044,0.0008314918727083652,0.0026237551919535114,0.004499661601758587,0.0001759465930653297,0.000647490336034707,0.0013351774186200693,0.00041189957036597637,0.002159170274591189,0.003344460967631969,0.0,0.0024120191165388867,0.0004570292760157254,0.0006757805573904838,0.0034880029342354564,0.0,0.0031170741362286335,0.0004150145005681122,0.0010762204147371373,0.002886890184407946,0.0,0.0033626741636650277,0.0003698917356918772,0.0006979691154799448,0.0046187230442081215,0.0,0.0023479332688041647,0.004417888821251585,0.0,0.004392873529612684
0.20780582588749552,0.04794335844842513,0.012868284279893331,0.02176798562603315,0.13404612264651505,0.023612149640323033,0.18702257360002333,0.0369827636462316,0.028159803881851846,1.3818309268208385e-06,0.02864741864517227,0.002562607869519207,0.0018962486475437947,0.04920966288152357,0.04774457636349655,0.00946843966810137,0.004738466373937873,0.02341316159901492,0.0008403767785063609,0.005451006823494837,0.0017498048890875841,0.00100888276082831,0.00013126861695244164,0.0001617111797558226,0.007244876258805346,0.0005890976860369964,0.05600277124809023,0.001751907701989643,0.00653065273857973,0.0008548958849682874,0.0023457154030571956,0.004631778464238489,0.0001506568899398955,0.0013247832475634723,0.001751834941727036,0.0004547151359264303,0.002236796974827381,0.0033267461146494694,0.0,0.0022902817724740595,0.00031431403345909113,0.0006114468551186997,0.0036650460412956487,0.0,0.0027359138029162075,0.00035403280997397895,0.001265168669434916,0.0028951797620759686,0.0,0.0034183189568558264,0.00047137176026438275,0.0007632442235466977,0.004329802141474797,0.0,0.0019829224478808004,0.00421042415127991,0.0,0.004261421296895722
