i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.0369872,0.014912945,0.014955681,0.016006958,0.034315433,0.016112631,0.017727066,0.024218995,0.020376328,0.016772326,0.017096091,0.022597548,0.026382936,0.026534174,0.012209669,0.030881958,0.025724728,0.016996216,0.015775226,0.016698547,0.01653671,0.028538467,0.027836092,0.016676646,0.025748074,0.020676792,0.016207412,0.013556809,0.01667122,0.014848427,0.014821304,0.022672147,0.017085802,0.0170817,0.014863445,0.021412352,0.01564801,0.0,0.014400284,0.016955754,0.020652913,0.013438525,0.0,0.014752358,0.019932672,0.019119166,0.01570101,0.0,0.012969366,0.017560448,0.018130323,0.013394029,0.0,0.0147157535,0.014926893,0.015038291,0.014148081
0.038237117,0.015250933,0.014296046,0.015679073,0.034759533,0.016451322,0.017579501,0.02549631,0.014224634,0.01618175,0.01698014,0.021608034,0.023922537,0.026455568,0.013894928,0.03189492,0.02540061,0.016229777,0.015409506,0.017086074,0.01789296,0.022944035,0.029234404,0.016951263,0.019169485,0.022846464,0.017841367,0.012131786,0.01881072,0.013774958,0.015183938,0.0202796,0.022263125,0.018473156,0.019630237,0.022461832,0.014751797,0.0,0.015496027,0.017623214,0.019013464,0.01469124,0.022957494,0.014597513,0.014538658,0.018772604,0.015178503,0.0,0.014096558,0.010647629,0.02171256,0.015599609,0.0,0.014384089,0.014035378,0.0,0.014976083
0.03697241,0.014354548,0.014152744,0.014661221,0.033304457,0.01583964,0.016569335,0.024146002,0.013430635,0.016517207,0.01654516,0.020696366,0.026939176,0.021673903,0.01285774,0.027736276,0.02328973,0.017996684,0.014056903,0.015206077,0.017813725,0.016744401,0.024050845,0.016280781,0.022075253,0.021343157,0.016662365,0.011935198,0.018389503,0.013420984,0.01413551,0.019340742,0.018104795,0.017817607,0.01678043,0.017768685,0.01265134,0.02201913,0.013843788,0.01350881,0.019698104,0.013214303,0.019028205,0.013571877,0.027764048,0.021792205,0.014568016,0.0,0.0147099765,0.014217706,0.020109776,0.014746542,0.0,0.01439343,0.013849328,0.023431266,0.013271905
0.039000154,0.01547363,0.015424575,0.016254941,0.037709944,0.01590031,0.018299999,0.025756676,0.018460331,0.01914995,0.017741669,0.02334866,0.024705524,0.028353037,0.013652805,0.0308658,0.023004973,0.020145267,0.016260454,0.015507996,0.017699514,0.0,0.022431735,0.019367803,0.021742558,0.021009728,0.018072505,0.0140533885,0.021264346,0.014169446,0.01619449,0.020637684,0.018057028,0.020397745,0.014796248,0.017511377,0.014428258,0.0,0.01653604,0.014821983,0.019540563,0.015675673,0.01466659,0.015475871,0.020469595,0.016351793,0.015112884,0.0,0.014891878,0.01617514,0.020944599,0.016791156,0.0,0.01482107,0.014732848,0.01162087,0.014520957
0.038695674,0.015652074,0.015313133,0.015661053,0.034184355,0.01617181,0.017719636,0.025236506,0.0,0.017411267,0.018435093,0.021253439,0.02511505,0.024238018,0.014168581,0.024685685,0.025733998,0.017747266,0.015581196,0.014888605,0.017330103,0.020857003,0.03154342,0.01746302,0.018903542,0.024202187,0.018467585,0.012944275,0.017432109,0.014554234,0.016101671,0.017175578,0.018782081,0.020495798,0.015600265,0.019860942,0.013561353,0.0,0.01292243,0.021320155,0.01642996,0.012147625,0.031613618,0.014681367,0.02418949,0.014852737,0.014219484,0.01492573,0.014037009,0.017642349,0.01797471,0.016439963,0.0,0.014474064,0.01485985,0.0,0.014101908
0.038748715,0.015726855,0.016376955,0.015930854,0.03507571,0.016956478,0.018052485,0.025887659,0.021372695,0.015631678,0.015425204,0.02320681,0.026081305,0.026262373,0.014154503,0.027703164,0.023770256,0.017490266,0.016084598,0.015630031,0.017637715,0.016340617,0.02713774,0.014814829,0.018565442,0.023082858,0.018703341,0.013509934,0.019171596,0.015864206,0.014765644,0.02364702,0.02089407,0.018992428,0.01616251,0.021345701,0.015774675,0.0,0.0130269285,0.020417538,0.017585218,0.015351572,0.015891485,0.014480453,0.014522106,0.017414821,0.014045201,0.0,0.014595504,0.0,0.0204747,0.016763708,0.0,0.01652371,0.015515016,0.016148428,0.015264682
0.0380621,0.015204582,0.014980001,0.015335066,0.034648363,0.015463865,0.017351236,0.02409905,0.017968383,0.01746198,0.016174525,0.027338993,0.02596855,0.025591187,0.012466469,0.024696397,0.024385845,0.016813977,0.016523518,0.014083194,0.017122861,0.014819017,0.024834061,0.018123914,0.020023182,0.022372598,0.018816693,0.0126869045,0.01692547,0.013241865,0.014067407,0.022815183,0.015313014,0.017779764,0.014696891,0.018849943,0.013262738,0.0,0.014859467,0.018034998,0.01654271,0.015188781,0.01669354,0.014920273,0.020403981,0.019127155,0.014593683,0.0,0.013762304,0.032408074,0.022568997,0.013364416,0.0,0.01546931,0.013526935,0.015920587,0.012245988
0.035604194,0.0149757,0.014566853,0.01624243,0.03453986,0.016236218,0.017745545,0.024999091,0.019514248,0.016462741,0.018146235,0.02189763,0.025476377,0.026106855,0.014123224,0.029480107,0.022177521,0.017384876,0.016252263,0.015262181,0.019185318,0.01626205,0.027658064,0.016886361,0.022094017,0.022987595,0.019997645,0.012524868,0.020692294,0.013220779,0.01616381,0.018998004,0.014226015,0.019801205,0.01389625,0.022296665,0.014008999,0.0,0.015032264,0.020563534,0.015252884,0.014210289,0.018048314,0.01520905,0.017757628,0.015637256,0.015197141,0.0,0.01350827,0.02519352,0.018793454,0.014364163,0.009867811,0.015148109,0.014937449,0.0,0.013184807
0.039952,0.015367829,0.015019373,0.016828686,0.034250494,0.01614919,0.017892933,0.026175441,0.01881428,0.015832756,0.018260838,0.02366529,0.029225752,0.022262525,0.013504557,0.028508969,0.024041543,0.017144289,0.017164905,0.016628519,0.015432951,0.0,0.026630716,0.01963153,0.023033353,0.024529925,0.016034715,0.014062853,0.01807602,0.013678206,0.014619168,0.019023493,0.018515432,0.01842295,0.014526663,0.020993913,0.014411897,0.02955944,0.015887914,0.016800854,0.018744595,0.015255801,0.0,0.014464282,0.015699092,0.019184899,0.014871921,0.0,0.014592846,0.026027255,0.018605936,0.016247554,0.0,0.015520854,0.015032313,0.0,0.015190473
0.03690671,0.014848494,0.014654474,0.016365925,0.034410823,0.016270956,0.017356172,0.025136778,0.017571015,0.01535647,0.016464971,0.0201529,0.025978172,0.026283689,0.013358093,0.028461881,0.023926768,0.015155226,0.01562446,0.015827281,0.019594342,0.0,0.023170346,0.018336711,0.021221245,0.023138426,0.018819807,0.012046916,0.018695062,0.014794727,0.014007878,0.019742267,0.016415507,0.019867104,0.01444806,0.021475019,0.012917612,0.0,0.015947735,0.01660299,0.019432228,0.01343959,0.01741119,0.015875598,0.01633288,0.01813506,0.015324913,0.016588885,0.0150637645,0.0,0.019866403,0.013738848,0.022698866,0.013792303,0.0140225105,0.022644777,0.01427925
0.038641676,0.015404988,0.015145628,0.016073475,0.035177473,0.017145123,0.01759547,0.025183642,0.018760314,0.015643401,0.018293984,0.02237687,0.026216539,0.02461565,0.01367685,0.030445836,0.024371706,0.016809482,0.017110847,0.013532208,0.016570464,0.030606614,0.022762462,0.01630475,0.021482253,0.021650713,0.017230073,0.013095361,0.018770348,0.013526538,0.014297521,0.020506376,0.015470389,0.016528599,0.017004367,0.017318275,0.014959574,0.0,0.0128216855,0.014547742,0.016587794,0.012374736,0.0,0.01662072,0.02283555,0.020944959,0.015080008,0.0,0.013677649,0.0,0.024066731,0.015438456,0.014669527,0.013594647,0.014759974,0.027748004,0.013926031
0.0391507,0.014917971,0.014717985,0.01603223,0.0338563,0.016160766,0.017631128,0.025062228,0.01696566,0.016978934,0.017493408,0.023233246,0.028026586,0.023743637,0.012593477,0.02883946,0.024786733,0.017476166,0.015890239,0.015361096,0.016610228,0.019001465,0.02359128,0.015354836,0.023375643,0.021921396,0.016376339,0.013183081,0.018199896,0.015196936,0.014755405,0.019136949,0.022062303,0.017066,0.014679032,0.021475594,0.012614176,0.0,0.01541577,0.01702008,0.020102657,0.013132658,0.019073121,0.014764962,0.018130371,0.021814484,0.013769285,0.0,0.014184877,0.0,0.018474357,0.014941576,0.017946634,0.014207654,0.013461079,0.015443609,0.014598273
0.03838739,0.015100924,0.014959959,0.015804786,0.035670474,0.016022954,0.017450714,0.023455704,0.022945534,0.018001802,0.01685933,0.026487337,0.028104072,0.023667542,0.012986756,0.0324783,0.02286921,0.017507441,0.016636487,0.013161792,0.01619072,0.024996242,0.027055213,0.018935442,0.020790076,0.024340032,0.018946903,0.012917399,0.017898386,0.01309787,0.014510842,0.02076326,0.015886065,0.01754364,0.014271638,0.02122083,0.01368335,0.0,0.01468519,0.019183638,0.017005375,0.014730103,0.012985314,0.0150037585,0.017709903,0.017373689,0.014705683,0.0,0.01460974,0.0,0.018261135,0.014522162,0.0,0.015981952,0.014706037,0.022384565,0.014545318
0.036303326,0.014621025,0.014776162,0.014980433,0.035060693,0.015313697,0.01722781,0.023850342,0.023366565,0.015598282,0.015297797,0.021698344,0.022380797,0.022952665,0.012602005,0.026583659,0.025116172,0.015522386,0.016419848,0.01493605,0.015444332,0.021627413,0.025552433,0.0169077,0.018309815,0.0231868,0.018024072,0.013096927,0.017347086,0.013945917,0.014874482,0.018044358,0.019107934,0.016028618,0.014017264,0.017399613,0.014711561,0.0,0.013817796,0.014854075,0.018381312,0.014587923,0.03310459,0.013332871,0.025631048,0.021247655,0.014908409,0.0,0.013719284,0.018006848,0.018030567,0.015014657,0.0,0.014902319,0.015089334,0.019625988,0.013510931
0.035638783,0.014207316,0.015503143,0.014494442,0.03305862,0.015263024,0.016300779,0.023865625,0.012589124,0.01443722,0.015058512,0.020386254,0.021374991,0.024143586,0.013419244,0.026458772,0.02350948,0.016078455,0.01574745,0.012667752,0.017148644,0.04452037,0.025897816,0.017022807,0.020649608,0.01940955,0.018901525,0.011028882,0.019365339,0.01265007,0.01569393,0.018019125,0.017843701,0.017742233,0.014487734,0.020316131,0.013392954,0.0,0.013448212,0.021002453,0.016910726,0.011576519,0.0,0.01632876,0.019228036,0.018835401,0.01453452,0.0,0.015217887,0.0377554,0.019557662,0.012945266,0.019105958,0.013294049,0.014338835,0.014715261,0.012911966
0.03577593,0.014584334,0.014346394,0.01537199,0.034487903,0.016244136,0.017034665,0.0246897,0.012213018,0.015839733,0.017067518,0.020432392,0.023488842,0.02415971,0.013246608,0.026083795,0.021791425,0.016546387,0.014543339,0.014775653,0.019008344,0.022978423,0.028048404,0.017197797,0.021898698,0.02310139,0.015816854,0.012193516,0.020891063,0.012950783,0.01514623,0.019346623,0.018671703,0.01919389,0.016128529,0.022673352,0.013500034,0.0,0.013313949,0.014348059,0.0177546,0.0127950255,0.01842331,0.014417078,0.015280118,0.01796705,0.013622828,0.0,0.013420074,0.047859084,0.01909087,0.014834381,0.0,0.014159483,0.012950551,0.013983903,0.0143105425
0.039582495,0.0152029935,0.015782245,0.016180146,0.0349444,0.016316319,0.018028611,0.025860516,0.018762039,0.018317366,0.017620733,0.021269808,0.025894461,0.022052389,0.014046,0.0291403,0.027216205,0.018031774,0.01625355,0.013087252,0.01808801,0.01737847,0.021312026,0.01724455,0.021652274,0.02414194,0.017682156,0.012775089,0.020930791,0.015263443,0.015881823,0.021774217,0.015662378,0.018209485,0.016621226,0.020038266,0.013913441,0.0,0.015404789,0.016189326,0.018553972,0.016533757,0.01736369,0.014577754,0.021185715,0.017363288,0.014514017,0.0,0.016065938,0.0,0.021935454,0.016498841,0.0,0.015768114,0.015710395,0.01523061,0.014945111
0.040317964,0.0154196955,0.01608642,0.016791446,0.035072,0.016302185,0.017473856,0.025581755,0.0,0.017428132,0.015785802,0.024352709,0.026654368,0.024430493,0.012736631,0.027058747,0.026611684,0.016311523,0.016967883,0.01495284,0.016644321,0.017144442,0.027506445,0.01770214,0.022640804,0.0227395,0.016239984,0.012167345,0.020575076,0.014505551,0.015288051,0.017539917,0.016558226,0.019728122,0.01634561,0.020187529,0.015463576,0.0,0.014735643,0.016064882,0.021997424,0.0150131015,0.015141986,0.015088449,0.017554415,0.019707592,0.01385789,0.0,0.015209886,0.019352233,0.021917501,0.015820185,0.0,0.016185524,0.0148319,0.017801585,0.014407061
0.03788012,0.014788192,0.014732472,0.01631033,0.032723166,0.015223816,0.01713504,0.02675264,0.011291092,0.015995204,0.01703602,0.02081958,0.023136998,0.025279658,0.012539161,0.02800287,0.023450766,0.017529307,0.015058143,0.01477891,0.016483463,0.028318336,0.025003117,0.016853461,0.022685276,0.022794226,0.015994163,0.0128292255,0.017100815,0.013707808,0.016437508,0.015949769,0.017761301,0.020046173,0.017727518,0.020897172,0.014055514,0.0,0.01482444,0.018022966,0.017566657,0.015578671,0.022003783,0.013914176,0.02150219,0.015503787,0.014080456,0.0,0.013358778,0.0,0.020029483,0.015238264,0.012311084,0.014514433,0.014380716,0.028780531,0.013281266
0.03621939,0.014794521,0.015830288,0.015877943,0.032390047,0.016319742,0.017455842,0.025483707,0.01538021,0.01582039,0.016381353,0.022672856,0.028023621,0.02915295,0.013107406,0.027984286,0.023217777,0.017095873,0.015723001,0.014802952,0.01862218,0.0,0.024661936,0.017913464,0.021995388,0.022890627,0.01818227,0.012410979,0.018467756,0.014397768,0.015089861,0.022522593,0.01704042,0.018329356,0.013801905,0.021407897,0.014022559,0.0,0.014703174,0.017501578,0.01762727,0.014685911,0.03127415,0.014826628,0.018646354,0.021363612,0.016163906,0.0,0.013110906,0.021109397,0.020885399,0.014469945,0.0,0.014285785,0.014402674,0.0148427235,0.014609456
0.036527682,0.014364546,0.0152352,0.015043752,0.03103554,0.014898491,0.016619727,0.024013674,0.024053808,0.015980652,0.0154813,0.021273807,0.023556177,0.024076488,0.013504439,0.028684236,0.023289833,0.018160494,0.014933969,0.016474817,0.016353471,0.016471045,0.024567476,0.016081344,0.023382902,0.022274831,0.016570795,0.013183309,0.01703259,0.011942616,0.01439738,0.020309681,0.015394345,0.016871167,0.015136116,0.01998092,0.01361125,0.0,0.013065795,0.013759542,0.020547373,0.014206966,0.043173183,0.013269292,0.013973176,0.019702988,0.014789433,0.025337882,0.014479569,0.018499414,0.017513921,0.0154043045,0.0,0.014783276,0.013265739,0.0,0.013458377
0.03987791,0.015651008,0.014646025,0.016360633,0.033593275,0.016756862,0.017547488,0.027317984,0.018206056,0.017960979,0.017729059,0.022680078,0.022299962,0.027004674,0.013781628,0.033662178,0.024627903,0.01765096,0.016853519,0.01606968,0.019499175,0.025291998,0.027031671,0.016390368,0.024832267,0.023155868,0.017691696,0.013425116,0.016943607,0.015350888,0.01383517,0.022092173,0.018372755,0.017952275,0.016522227,0.023605399,0.0145305665,0.0,0.01493719,0.016622141,0.015182506,0.012676757,0.020621354,0.015138095,0.018868618,0.017663348,0.01481635,0.0,0.013748882,0.0,0.021021416,0.014766443,0.0,0.016629541,0.016413512,0.0,0.014092712
0.038864054,0.01536115,0.015931714,0.017372591,0.03817604,0.01697363,0.017943317,0.027688948,0.0,0.016380794,0.01914759,0.023764687,0.027033573,0.02754529,0.014399288,0.029805182,0.026735114,0.018259685,0.017320005,0.0141499,0.01768874,0.024014821,0.026071202,0.019479662,0.022820255,0.021943232,0.01686144,0.012970587,0.018915769,0.01492723,0.01588297,0.021964451,0.016423251,0.018317053,0.020224689,0.021082712,0.016359212,0.0,0.017717041,0.021392982,0.018028751,0.013735271,0.012312255,0.014812764,0.016680533,0.020556794,0.016992152,0.0,0.015463702,0.0,0.020091489,0.015172247,0.0,0.017795945,0.014995295,0.0,0.015452996
0.03793605,0.014598695,0.01466122,0.015126017,0.033390258,0.016034031,0.016931804,0.02608359,0.013904019,0.017412785,0.01857975,0.021709135,0.029419487,0.028562479,0.013425504,0.026615683,0.024206184,0.017018635,0.015618396,0.017227782,0.015488169,0.02305061,0.023346797,0.018651122,0.027279995,0.022810636,0.01835301,0.013198235,0.017532894,0.013057714,0.016639346,0.024859725,0.019329699,0.016547851,0.016191963,0.019751932,0.013672126,0.0,0.0146462135,0.01831203,0.014761701,0.016419323,0.019290743,0.01441217,0.017617766,0.017587218,0.013775926,0.0,0.013642356,0.012203103,0.017675206,0.014610193,0.0,0.0132166045,0.015205847,0.014721969,0.013678299
0.03652402,0.015186266,0.015042034,0.015309406,0.035768155,0.016187353,0.01730886,0.024403226,0.014330745,0.015327392,0.017386878,0.021523984,0.023950139,0.028302524,0.013470579,0.030224398,0.022667388,0.017598866,0.01575456,0.015602096,0.017501337,0.019960737,0.024686007,0.01707538,0.02183523,0.024644438,0.016783617,0.012936327,0.019794278,0.014732538,0.015350898,0.021485642,0.02216629,0.017497178,0.017387003,0.021685416,0.012680518,0.0,0.015274979,0.022251002,0.013335517,0.013863299,0.017953115,0.016343327,0.021202689,0.01884136,0.0147426585,0.0,0.012908834,0.0,0.021708248,0.014548612,0.0,0.014658239,0.01617331,0.021569578,0.014553583
0.036595777,0.014309193,0.013860437,0.015230658,0.032476902,0.015440735,0.01673318,0.025168722,0.029566692,0.016444951,0.015744952,0.021359224,0.025046725,0.021240082,0.012849053,0.027115561,0.022359,0.017245114,0.016255632,0.013008177,0.0153826205,0.0131885,0.023193434,0.017246438,0.018469054,0.020791654,0.016554698,0.013173296,0.01880209,0.012909025,0.013079423,0.018426336,0.02195219,0.016780756,0.012988005,0.0192386,0.014244177,0.014618307,0.0151547985,0.015151425,0.016718619,0.013841419,0.016320588,0.012980765,0.018723907,0.01790363,0.014690235,0.0,0.012917501,0.02461849,0.019560525,0.013765371,0.020100012,0.013955467,0.014900523,0.015329829,0.0142775895
0.038623594,0.015139135,0.014950014,0.015349087,0.034329757,0.01549554,0.017068075,0.024225146,0.021507615,0.015412453,0.015872473,0.021220032,0.025291491,0.027887523,0.013309165,0.027798679,0.023057537,0.015254693,0.014702525,0.015210241,0.016546944,0.0161145,0.023332175,0.017229395,0.024447178,0.021338874,0.015321403,0.012071093,0.017640961,0.014235942,0.016752426,0.019711435,0.017890835,0.01788683,0.01649548,0.0222192,0.01669116,0.0,0.014638772,0.022364197,0.02005564,0.014448151,0.018060619,0.015031409,0.017221844,0.019480113,0.013492841,0.0,0.014600129,0.01944072,0.019167872,0.013293189,0.0,0.014543395,0.01380603,0.019266482,0.01345793
