i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.057359957129060016,0.07948984016437931,0.026689878829674194,0.034356081407368705,0.07752431869586869,0.05109543708084814,0.20657886966700428,0.0854148264324006,0.11956247740048628,0.0006681918651949432,0.01844419340424697,0.014600601026611482,0.011729957363550194,0.002303700165786537,0.011764722768484007,0.01086179821799145,0.004264025538004189,0.006838129568251943,0.004992994129084744,0.007806932960520484,0.009274012681792584,0.004964687038750554,0.0002731566256133267,0.00028431540103780777,0.005720707266531235,0.00028677097482093507,0.008617517979074209,0.0036803996201579888,0.008526987339497312,0.0024771027222304726,0.009418867922653605,0.00878270890474011,0.0004790000502223724,0.0009998851860476853,0.003000403531014897,0.0030225876771924945,0.003159633659567523,0.007101907449184335,0.0004954196310517898,0.005833346342793489,0.0029852737795820422,0.002355958368817922,0.006158692664146967,0.0005043659339448547,0.005542126511998319,0.0030371507043477674,0.0032746514916445124,0.005784526779949539,0.0003147201623357469,0.006709500404495769,0.002736641121293828,0.004689581766769076,0.00961736297782805,0.0005918992845496297,0.005250380573489039,0.007891634766504124,0.00027084253882981977,0.01353833835068112
0.06079751971629677,0.08188548299775567,0.026087265976910735,0.034064801933914736,0.07346109228425372,0.049582716358762914,0.21001482313711187,0.08587936371440405,0.11966102316916434,0.00040766621460805924,0.02008644263551885,0.013393524388170989,0.011332612370580033,0.002306867688271759,0.01116478693905753,0.010991063369553028,0.0043569206519209645,0.007344321981609684,0.004676528530772306,0.007358192049584098,0.01049497702911815,0.004342306854538724,0.00033971999689477505,0.00023389135605153874,0.005723344979895691,0.00026901894524798984,0.008916272252886404,0.0035792438845779796,0.007705370010492641,0.002066508772706483,0.009168352967869177,0.0105300946400163,0.0004298776814326372,0.0008892007777127101,0.003148614207690727,0.0032685466208873244,0.0025616194133898907,0.007031994055625304,0.0005639107519113238,0.006140451871720558,0.0027462930366021583,0.0025644302137617686,0.0063432013445410725,0.0002796272244429469,0.005689727410411416,0.0033903149889884018,0.003266596522917131,0.005397191161601168,0.000533927467744569,0.006385347636979927,0.0034909897591978126,0.003469529939193572,0.007557123153350292,0.0004212407727464539,0.005640582853056099,0.007167972060063109,0.00020934376791560864,0.013190227507598129
0.06219425426776721,0.07840248768838334,0.027744393744204215,0.03352545133705359,0.07186691272642208,0.047437465636268605,0.1980383800709184,0.0829976143716203,0.1206209848089349,0.0005315954267504129,0.023907883343873015,0.016127592336470143,0.013309612346078002,0.0023559753670466333,0.013342736031721158,0.011396652682501316,0.0042725655355546465,0.007928770812293111,0.005547911580504815,0.008413440766204715,0.010091375441286334,0.004560600946982627,0.00022553986818307694,0.0002326414321775835,0.005762958023703065,0.00035894153525701904,0.008799458304079445,0.0038665581487638623,0.008141353129269363,0.001730714558346831,0.009152000511651527,0.01066409179716265,0.0005460998866729136,0.0007778560642839429,0.0029308864247035472,0.0025459538218416933,0.0025988605900890585,0.0062607476374686504,0.00039910222824514894,0.00605673973474937,0.003013725120777994,0.0027140547784063364,0.006947927640668307,0.0004142097208520162,0.005672099294352671,0.0028749178265244334,0.0035707053201278127,0.005452697852133831,0.00026654872435123196,0.007082953581410506,0.003054673165547024,0.004340270453999611,0.010931749699627636,0.00031117367470427534,0.005680369040918027,0.008215720979780182,0.000312980270264975,0.013478061890064839
0.061856639146806155,0.07858120310670691,0.026435609554373286,0.03451858983973082,0.07869971245563395,0.048988733857245975,0.19718366063389164,0.08148613477661665,0.12846131405078998,0.0005951582317983418,0.01990489702097967,0.015094437281873195,0.012239014709426167,0.0025236586351247725,0.011183705858076544,0.01070582507140502,0.004178581799851948,0.007213443110804777,0.0049006280343897885,0.007690799341352802,0.009678784856445383,0.004750229857533815,0.0002706660422896027,0.0002944801718884874,0.005225831709375845,0.0005124093671076138,0.008781474531777063,0.0035805504372452483,0.008342820353085322,0.002195203241877638,0.009047266643682014,0.010585611411455705,0.0005550653678511222,0.0006462958311468413,0.0030855381165713464,0.0032837030839488216,0.0026677979201523354,0.00622315345653886,0.0007201828122724624,0.0058767574345044695,0.003328747712570894,0.002588621486560401,0.007082269435162865,0.00058836753207299,0.005330921500453701,0.003112740207037438,0.0029167952594245155,0.005860049766381516,0.0006195598880190244,0.006239436664089256,0.0031892885924693277,0.003456313385605534,0.009940170516994588,0.0006379859703630801,0.005298356502744237,0.007296884449170504,0.0003571542249946959,0.013390767742257118
0.058406471607376394,0.0732698056669391,0.024893658183802434,0.03203791640732032,0.07585806528033001,0.04882859772618737,0.21054352155496178,0.08122573503344106,0.13192550840098857,0.0005870894403647145,0.02096507599348429,0.015337238094113928,0.011359325254315347,0.0022120933056455233,0.0119446571786691,0.011331687136953395,0.004375991590697549,0.007785824379235993,0.004847745026266198,0.007817528736369936,0.009470498259491698,0.004539570492603712,0.0002575302137137037,0.0003268812205271053,0.005850311986140902,0.0002836350197828853,0.008635223663949547,0.003363934754579284,0.008165390111815827,0.0018293892694445835,0.008504005131053394,0.009793481803660815,0.00037962074622570834,0.0008079137694655031,0.003157218248370448,0.003182037136038927,0.0027310548267090945,0.006535670908828189,0.00044415256743422294,0.0057441270477546665,0.00320495239504602,0.0027656721321762624,0.0061401454052503945,0.00027286977082407814,0.005421042217697865,0.002677400705101429,0.0038142473047910485,0.005649230375915293,0.00035079013790191414,0.0060250091816629135,0.002876465449119852,0.003404941473329274,0.009333272855485424,0.00039613186724617795,0.005301046614416669,0.007706299893044287,0.0002592223554746465,0.014846076690463315
0.06011637713922078,0.08240334263608175,0.026185194529710066,0.03247941014512754,0.07445485327440796,0.050394050537987754,0.20358718875180354,0.08096420358483429,0.12689919183542353,0.0006131753829379147,0.019438286456906057,0.014643826984556421,0.013027623487434564,0.002074876904402585,0.012640046706066858,0.011242458158839458,0.004246033115029528,0.007335556635751569,0.0047644559327554535,0.007870824934337651,0.009792421285592951,0.0037259162482436606,0.0001757219807078539,0.00022710974440961235,0.005680032789025256,0.00032245860731551837,0.009503089363613989,0.0034572781748967757,0.007915374362277816,0.0020747097329773287,0.007981169827730858,0.009450543683115455,0.0006537045188292965,0.0007592600345549383,0.00330971916646569,0.002637059141308745,0.0025933364069467943,0.0069017076987140475,0.00024754998364143145,0.006154707432020524,0.0028329257436529834,0.0023636657746757164,0.006320803976949331,0.0002461741526070482,0.0054166561660102175,0.0034072668159102954,0.002761696909952525,0.005593141167060087,0.0002715517487869987,0.006696764337631435,0.0032859531668310766,0.003446101606586474,0.009553192324815595,0.0002817315948143308,0.005781981365966325,0.007472322465872421,0.00044152114584207063,0.014882702220031328
0.06217152063205769,0.08247271887764011,0.02798354964871797,0.03363492841978962,0.07222737894456142,0.049941230822725106,0.19521325849241405,0.08431070725620707,0.12839420381258748,0.0004723068700454458,0.020520674371556972,0.013682722537654325,0.01083163596702642,0.0024137551138480083,0.010608170300753226,0.011086151289128054,0.003973056609891426,0.0077478848449322405,0.004614020716585501,0.008133445885055036,0.010436911873735067,0.004410049465561409,0.00043786618495051196,0.0003308783892801244,0.005661500450329471,0.00038890015665940915,0.009440667238600885,0.0039557004430821035,0.007864182019349296,0.002393997613850823,0.009168325033332144,0.010180999602063104,0.00048704040851020873,0.000897326829479734,0.0035311034227991592,0.0036738463045397993,0.0028457946332000814,0.006935212654035543,0.00027746101775814305,0.0059051234572292674,0.002874768298440563,0.0025668136846203255,0.00679843330067213,0.0003225915071023515,0.005313863303935768,0.0039001887990570265,0.0034983278058094446,0.005550854789117266,0.0003181303897853824,0.006585062957822685,0.003609558295614507,0.0034430538859037242,0.008848555132597306,0.00034745467033933875,0.005394812278875169,0.00755466069229048,0.0003308184648968941,0.013085843131596157
0.06262903162643431,0.07731376930537505,0.026048517371196976,0.03314268517775465,0.07551900455478103,0.053426110320534216,0.2007278931224865,0.08277270684366902,0.12523610167091012,0.0005960176910090511,0.01868697264510955,0.01398252088227283,0.012294229110509203,0.0021478327966240234,0.011687401708390192,0.010756043120117662,0.004928166017791123,0.006884141455415982,0.004804503982044563,0.008434010900114489,0.00955828872202002,0.0044305644370657895,0.00021238480502590467,0.00027122054447400085,0.005665567971775053,0.0003998343024114419,0.008984377528991928,0.0037253461823274453,0.008431360451157487,0.0020519723225362065,0.008680809204169429,0.010657749335432681,0.0005606370844578541,0.0006771230554223648,0.0033585627464314967,0.0027170967035231746,0.002699045562248738,0.006836361001945484,0.0004476046232239651,0.006081360553585002,0.0024616852061310774,0.0024864235255262004,0.006941808360433716,0.0006467558227731905,0.005373511930119461,0.00277812944206697,0.0034088790997105233,0.005054987041881557,0.0002523280019177959,0.006360930049789246,0.003262795507347836,0.0038938712466847656,0.009379126338621526,0.00035064119181345033,0.005750791860783047,0.008263416153173966,0.0002942799043249534,0.014574711876134806
0.05888707487201068,0.07781315123277638,0.02584412795867416,0.032809847639584014,0.07818038633151173,0.04882964089765303,0.19712352690864396,0.08710608572783392,0.13184494953987597,0.000757741538074088,0.02020004693398158,0.014854065702881168,0.013041748854803283,0.002225085758114779,0.011098708799050241,0.011033278661332606,0.004148343860538308,0.0069527104847755105,0.0047699438219228315,0.007685985668942734,0.008893306511315714,0.004404923278565616,0.0002024105447405984,0.00024137042166292474,0.005825564029947757,0.00048087672163019677,0.008790961900926585,0.003546734651064081,0.0079323887063076,0.0019925963443924812,0.008488011295956003,0.01052814940149929,0.0005212391365485835,0.0007555711243042937,0.0030732984606595365,0.0034536030374356617,0.0026978866079183507,0.006312412061780168,0.00046556198878520115,0.006337128402483003,0.0032366077079651616,0.002720557545566896,0.006463865744563416,0.00038558585357034963,0.005269188649366389,0.002778714143523361,0.0033127808100882,0.0053001074420288815,0.0002942312032546602,0.0066864474943740485,0.0036281892413352465,0.0037427334369545128,0.009516428501938588,0.00037185029466715885,0.005324587735429394,0.007735359770056449,0.00017973057185222097,0.012902588032560293
0.0647441870441798,0.07628099219825771,0.02644205995574679,0.032648710552105706,0.07941245290494763,0.05165862216909076,0.19375070266128366,0.08139528921306252,0.13068165461550654,0.0007101742896991327,0.021246603877673832,0.013786269237768956,0.011792820950555392,0.002094063058154298,0.011268084370268248,0.010933761560371454,0.003538906084250658,0.007077056872540311,0.004630158423662853,0.007885090240290181,0.011687354799965152,0.0038494103565594627,0.00016033963563707375,0.00021618503314584225,0.005736925171051045,0.0002714897412177426,0.00871098517960057,0.0039978028646617415,0.008066698713920276,0.001993114705322218,0.00922936521003302,0.009793600831401588,0.0005966710508040062,0.0007970525736600951,0.002982818867313924,0.003139590180193807,0.0026944639236929136,0.007557124648542234,0.00045060495966798685,0.005978638416453995,0.0028040312203028335,0.002379945675204411,0.0062702973968079044,0.0004911782216605331,0.0054001793055463345,0.002863932491267723,0.002871261147662195,0.005294838926668646,0.0005358893706147033,0.007063096658171799,0.0029412090008078835,0.003204465438366573,0.008933138559497202,0.0005104839269333955,0.005070105853807442,0.0076139503440723994,0.0003423203999154721,0.015521778920431389
