i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.041737873,0.011774248,0.009945789,0.010642623,0.053093456,0.012108179,0.029973388,0.044118,0.008400408,0.069051005,0.018080356,0.017843634,0.037398364,0.07517542,0.010697344,0.023413375,0.046508323,0.008706457,0.010411049,0.010296643,0.010253871,0.007987857,0.010729232,0.021209171,0.0191075,0.0778649,0.009367842,0.009504967,0.009638509,0.01133343,0.012958613,0.010094679,0.010640803,0.008631634,0.007667696,0.011235107,0.010023315,0.0081490185,0.0073611764,0.01186319,0.009976037,0.00888938,0.009654364,0.007890077,0.0092821615,0.009720618,0.00964187,0.011050518,0.009785017,0.010428066,0.010463421,0.010094566,0.012059909,0.007612297,0.009172153,0.00890619,0.010374808
0.042782802,0.011350552,0.010201943,0.010730807,0.05631253,0.013143344,0.030083044,0.052099656,0.008927251,0.054853555,0.018819286,0.01964052,0.048504222,0.07416229,0.010519955,0.024286838,0.03312725,0.009626576,0.010571458,0.009835016,0.009788001,0.0076446533,0.010517205,0.020419214,0.015160275,0.08660914,0.008767888,0.010450871,0.010229295,0.011469898,0.012219843,0.010380153,0.0089578675,0.008528966,0.009299974,0.012378218,0.0111193005,0.007982872,0.0078671565,0.010751435,0.010073788,0.009320091,0.0095486585,0.007950562,0.010028491,0.009568333,0.009741324,0.008552353,0.008911273,0.011027065,0.00900817,0.010101025,0.010016793,0.0073468927,0.008725348,0.010558582,0.009400135
0.043940797,0.011719018,0.009759319,0.010717373,0.053796664,0.0121720685,0.029023707,0.047893103,0.00932516,0.065194175,0.014618793,0.016517445,0.043333597,0.07452382,0.011549087,0.02114572,0.047571275,0.009780847,0.009699123,0.009476425,0.009733896,0.009044475,0.011463407,0.021411484,0.014643284,0.073596105,0.0093251085,0.0103912605,0.010515455,0.012878081,0.011429343,0.010931248,0.01082619,0.008331304,0.00908643,0.011189955,0.011552963,0.0078802025,0.0074334056,0.010442122,0.009426145,0.01028061,0.013600409,0.008391013,0.009173604,0.010478907,0.009875095,0.010778202,0.008260404,0.011072367,0.0093555115,0.009646155,0.011812304,0.0071046124,0.00893726,0.00861225,0.009331853
0.048059616,0.011470084,0.010814628,0.010538383,0.05607945,0.013094319,0.03159528,0.04231787,0.011219349,0.06522646,0.014926935,0.016624702,0.03649686,0.078332625,0.011959839,0.022089317,0.041334663,0.010053684,0.0104339495,0.009798836,0.010814614,0.0070151654,0.010145762,0.022671226,0.016983915,0.072777316,0.009325625,0.010529615,0.0103095705,0.013944315,0.0119180875,0.011202903,0.008436993,0.007921619,0.009386086,0.010417115,0.008536471,0.0086799795,0.008037365,0.009238009,0.0101238545,0.011317141,0.007572392,0.008092562,0.0101641575,0.009227479,0.0095158275,0.01014785,0.009070399,0.010349546,0.009581268,0.009599865,0.01683203,0.008732486,0.009598596,0.009817974,0.009497969
0.044455245,0.011383605,0.009980723,0.010787289,0.04608822,0.012726416,0.029304216,0.03755838,0.010851014,0.066956714,0.015590582,0.019481957,0.033978608,0.09129298,0.010819447,0.031529307,0.048902523,0.009051922,0.010381584,0.009923052,0.010148445,0.0072511598,0.013564279,0.022526875,0.021091565,0.07497695,0.008888875,0.009633307,0.010451338,0.012172824,0.011902436,0.011051894,0.009660115,0.008526649,0.008390392,0.010000393,0.010627726,0.0067097526,0.0068521216,0.008002307,0.008616428,0.008478928,0.008743119,0.0071242973,0.013077932,0.009043372,0.010218081,0.010410721,0.008087244,0.009349186,0.008802167,0.009636543,0.009434381,0.007462932,0.0085396925,0.009715134,0.009786635
0.045077085,0.011938156,0.0105267605,0.010989871,0.048883006,0.011547567,0.030338598,0.055872947,0.010594869,0.06353494,0.015424398,0.020577159,0.04083865,0.07548396,0.011288316,0.026941577,0.039872956,0.010358076,0.009862286,0.009980047,0.009611335,0.008170068,0.0105612185,0.022981917,0.015535684,0.074608594,0.009642614,0.009685379,0.009771791,0.011826497,0.010693163,0.011652295,0.008982658,0.008766607,0.008280715,0.011049268,0.01059998,0.007620369,0.0074636233,0.009502746,0.009759133,0.00844635,0.009510706,0.00891978,0.010848623,0.009663852,0.010218422,0.011640882,0.009397088,0.008389432,0.008631292,0.010089905,0.011283366,0.0069489637,0.0095850965,0.00901575,0.01071364
0.043779686,0.011248846,0.010465318,0.010176058,0.04912892,0.011468151,0.029942047,0.04738837,0.008449689,0.071254924,0.015527451,0.016471278,0.043526616,0.08253241,0.010648944,0.025954325,0.03783233,0.009582553,0.011506799,0.009497185,0.009547606,0.008850273,0.00993829,0.018619036,0.013173108,0.086705044,0.0089812055,0.009581744,0.009241583,0.011247114,0.010324048,0.010697913,0.010820375,0.0082013365,0.008754111,0.0115625765,0.009481295,0.009329777,0.0075904056,0.009760803,0.009717192,0.011619713,0.007887092,0.008156989,0.009121399,0.010109962,0.010386499,0.011204625,0.008006933,0.011492904,0.009466493,0.0088410145,0.010053976,0.008273784,0.007869533,0.009594175,0.009408072
0.041810695,0.011655166,0.01017001,0.010494645,0.049383476,0.01203927,0.030850975,0.045637578,0.00896345,0.06433108,0.014680648,0.01839285,0.044919543,0.08621823,0.010149704,0.019785313,0.037567336,0.010618399,0.010245456,0.011443091,0.0099171605,0.009440141,0.009219639,0.019990657,0.018513426,0.08259128,0.008322755,0.009088267,0.00917822,0.012177982,0.012411526,0.010722581,0.010658377,0.008908097,0.006469132,0.011532382,0.010706994,0.010143885,0.008047268,0.009368347,0.010601891,0.010335973,0.010214249,0.0076064668,0.009874539,0.009846531,0.009138525,0.010382161,0.009107154,0.012904127,0.0074375262,0.010042442,0.008954903,0.007891052,0.009862836,0.009551182,0.0094834855
0.04751934,0.0117819,0.009956518,0.010449192,0.05064906,0.01242381,0.029572455,0.042324454,0.010160152,0.078281604,0.017086826,0.01997246,0.037134394,0.08358607,0.011524947,0.02450148,0.03273823,0.009249605,0.009900639,0.008573312,0.010339277,0.008598388,0.012409254,0.022460919,0.018806905,0.08033014,0.008718786,0.010047308,0.01065216,0.012958018,0.011032153,0.010538456,0.010016852,0.007903772,0.0074640857,0.011231983,0.0102484645,0.0063956883,0.007006477,0.00860171,0.009544594,0.00995506,0.008081916,0.008500737,0.010474118,0.01008968,0.009419897,0.008853065,0.008855286,0.007305943,0.008212092,0.010480838,0.012264522,0.0070516486,0.01003708,0.0077928747,0.00993345
0.043642413,0.01116824,0.0105868345,0.010141967,0.05822204,0.012638057,0.02936986,0.044507906,0.009529522,0.06453811,0.019380897,0.017631626,0.042176653,0.075596616,0.01086834,0.025073428,0.040456213,0.009739082,0.009981753,0.010340111,0.009572634,0.012610552,0.009325496,0.020576786,0.01756643,0.07824868,0.009180733,0.009671018,0.009543467,0.011766716,0.010972069,0.0113807665,0.009583031,0.008470919,0.007607326,0.01191497,0.009213037,0.007114621,0.0076156496,0.008512563,0.010365861,0.009399806,0.008858353,0.008114344,0.010818721,0.011023548,0.008021783,0.010026368,0.009023824,0.010805935,0.008749235,0.009458101,0.0128294565,0.007836299,0.008784227,0.010393222,0.009453786
